2024-09-28 10:52:10,820 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-28 10:52:10,825 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-28 10:52:10,825 - INFO - Capas convolucionales congeladas.
2024-09-28 10:52:10,825 - INFO - Entrenando en dificultad 1
2024-09-28 10:52:11,308 - INFO - Ep.: 0, Score: 9.0, Steps: 315, Avg Q-val: 4.15, Mem Usage: 4.2%, tot_steps: 316
2024-09-28 10:52:11,764 - INFO - Ep.: 1, Score: 15.0, Steps: 401, Avg Q-val: 4.83, Mem Usage: 4.3%, tot_steps: 718
2024-09-28 10:52:12,073 - INFO - Ep.: 2, Score: 4.0, Steps: 239, Avg Q-val: 5.32, Mem Usage: 4.3%, tot_steps: 958
2024-09-28 10:52:12,428 - INFO - Ep.: 3, Score: 8.0, Steps: 293, Avg Q-val: 4.73, Mem Usage: 4.3%, tot_steps: 1252
2024-09-28 10:52:12,838 - INFO - Ep.: 4, Score: 10.0, Steps: 350, Avg Q-val: 5.48, Mem Usage: 4.3%, tot_steps: 1603
2024-09-28 10:52:13,246 - INFO - Ep.: 5, Score: 10.0, Steps: 350, Avg Q-val: 5.45, Mem Usage: 4.4%, tot_steps: 1954
2024-09-28 10:52:13,682 - INFO - Ep.: 6, Score: 11.0, Steps: 380, Avg Q-val: 4.52, Mem Usage: 4.4%, tot_steps: 2335
2024-09-28 10:52:14,138 - INFO - Ep.: 7, Score: 15.0, Steps: 401, Avg Q-val: 4.84, Mem Usage: 4.4%, tot_steps: 2737
2024-09-28 10:52:14,593 - INFO - Ep.: 8, Score: 15.0, Steps: 401, Avg Q-val: 4.93, Mem Usage: 4.5%, tot_steps: 3139
2024-09-28 10:52:15,050 - INFO - Ep.: 9, Score: 15.0, Steps: 401, Avg Q-val: 4.80, Mem Usage: 4.5%, tot_steps: 3541
2024-09-28 10:52:15,529 - INFO - Ep.: 10, Score: 12.0, Steps: 423, Avg Q-val: 4.17, Mem Usage: 4.6%, tot_steps: 3965
2024-09-28 10:52:15,783 - INFO - Ep.: 11, Score: 2.0, Steps: 181, Avg Q-val: 3.94, Mem Usage: 4.6%, tot_steps: 4147
2024-09-28 10:52:16,239 - INFO - Ep.: 12, Score: 15.0, Steps: 401, Avg Q-val: 4.84, Mem Usage: 4.6%, tot_steps: 4549
