2024-09-28 23:43:38,914 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Frogger_results/models/dqn_model_ALE_Frogger_final_20240829_113617.pth
2024-09-28 23:43:38,919 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Frogger_results/models/dqn_model_ALE_Frogger_final_20240829_113617.pth
2024-09-28 23:43:38,920 - INFO - Capas convolucionales congeladas.
2024-09-28 23:43:38,920 - INFO - Entrenando en dificultad 1
2024-09-28 23:43:39,640 - INFO - Ep.: 0, Score: 99.0, Steps: 490, Avg Q-val: 54.75, Mem Usage: 33.4%, tot_steps: 491
2024-09-28 23:43:40,483 - INFO - Ep.: 1, Score: 240.0, Steps: 730, Avg Q-val: 59.47, Mem Usage: 33.6%, tot_steps: 1222
2024-09-28 23:43:41,453 - INFO - Ep.: 2, Score: 220.0, Steps: 828, Avg Q-val: 54.46, Mem Usage: 33.9%, tot_steps: 2051
2024-09-28 23:43:42,104 - INFO - Ep.: 3, Score: 164.0, Steps: 541, Avg Q-val: 59.41, Mem Usage: 34.1%, tot_steps: 2593
2024-09-28 23:43:42,932 - INFO - Ep.: 4, Score: 166.0, Steps: 714, Avg Q-val: 56.59, Mem Usage: 34.3%, tot_steps: 3308
2024-09-28 23:43:43,778 - INFO - Ep.: 5, Score: 214.0, Steps: 729, Avg Q-val: 57.85, Mem Usage: 34.6%, tot_steps: 4038
2024-09-28 23:43:44,451 - INFO - Ep.: 6, Score: 168.0, Steps: 565, Avg Q-val: 59.31, Mem Usage: 34.8%, tot_steps: 4604
2024-09-28 23:43:45,074 - INFO - Ep.: 7, Score: 168.0, Steps: 507, Avg Q-val: 57.46, Mem Usage: 34.9%, tot_steps: 5112
2024-09-28 23:43:45,796 - INFO - Ep.: 8, Score: 181.0, Steps: 600, Avg Q-val: 57.08, Mem Usage: 35.1%, tot_steps: 5713
2024-09-28 23:43:46,647 - INFO - Ep.: 9, Score: 242.0, Steps: 716, Avg Q-val: 58.24, Mem Usage: 35.4%, tot_steps: 6430
2024-09-28 23:43:47,635 - INFO - Ep.: 10, Score: 233.0, Steps: 864, Avg Q-val: 54.20, Mem Usage: 35.6%, tot_steps: 7295
2024-09-28 23:43:48,407 - INFO - Ep.: 11, Score: 215.0, Steps: 650, Avg Q-val: 55.56, Mem Usage: 35.8%, tot_steps: 7946
2024-09-28 23:43:49,429 - INFO - Ep.: 12, Score: 232.0, Steps: 885, Avg Q-val: 58.05, Mem Usage: 36.1%, tot_steps: 8832
2024-09-28 23:43:50,166 - INFO - Ep.: 13, Score: 230.0, Steps: 621, Avg Q-val: 57.10, Mem Usage: 36.4%, tot_steps: 9454
2024-09-28 23:43:50,877 - INFO - Ep.: 14, Score: 156.0, Steps: 604, Avg Q-val: 51.01, Mem Usage: 36.6%, tot_steps: 10059
2024-09-28 23:43:51,720 - INFO - Ep.: 15, Score: 239.0, Steps: 719, Avg Q-val: 58.37, Mem Usage: 36.8%, tot_steps: 10779
2024-09-28 23:43:52,560 - INFO - Ep.: 16, Score: 224.0, Steps: 735, Avg Q-val: 57.80, Mem Usage: 37.0%, tot_steps: 11515
2024-09-28 23:43:53,242 - INFO - Ep.: 17, Score: 159.0, Steps: 553, Avg Q-val: 55.85, Mem Usage: 37.2%, tot_steps: 12069
2024-09-28 23:43:54,070 - INFO - Ep.: 18, Score: 233.0, Steps: 714, Avg Q-val: 58.24, Mem Usage: 37.4%, tot_steps: 12784
