2024-09-26 23:47:37,605 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Alien_results/models/dqn_model_ALE_Alien_final_20240828_123131.pth
2024-09-26 23:47:37,610 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Alien_results/models/dqn_model_ALE_Alien_final_20240828_123131.pth
2024-09-26 23:47:37,610 - INFO - Capas convolucionales congeladas.
2024-09-26 23:47:37,610 - INFO - Entrenando en dificultad 3
2024-09-26 23:47:38,909 - INFO - Ep.: 0, Score: 580.0, Steps: 743, Avg Q-val: 242.77, Mem Usage: 36.0%, tot_steps: 744
2024-09-26 23:47:39,890 - INFO - Ep.: 1, Score: 290.0, Steps: 625, Avg Q-val: 247.59, Mem Usage: 36.2%, tot_steps: 1370
2024-09-26 23:47:40,819 - INFO - Ep.: 2, Score: 310.0, Steps: 586, Avg Q-val: 244.31, Mem Usage: 36.4%, tot_steps: 1957
2024-09-26 23:47:41,760 - INFO - Ep.: 3, Score: 410.0, Steps: 586, Avg Q-val: 242.06, Mem Usage: 36.5%, tot_steps: 2544
2024-09-26 23:47:42,842 - INFO - Ep.: 4, Score: 510.0, Steps: 705, Avg Q-val: 253.30, Mem Usage: 36.7%, tot_steps: 3250
2024-09-26 23:47:43,660 - INFO - Ep.: 5, Score: 440.0, Steps: 501, Avg Q-val: 254.55, Mem Usage: 36.8%, tot_steps: 3752
2024-09-26 23:47:44,520 - INFO - Ep.: 6, Score: 430.0, Steps: 550, Avg Q-val: 252.30, Mem Usage: 36.9%, tot_steps: 4303
2024-09-26 23:47:45,260 - INFO - Ep.: 7, Score: 310.0, Steps: 461, Avg Q-val: 252.77, Mem Usage: 37.0%, tot_steps: 4765
2024-09-26 23:47:46,013 - INFO - Ep.: 8, Score: 420.0, Steps: 464, Avg Q-val: 250.54, Mem Usage: 37.2%, tot_steps: 5230
2024-09-26 23:47:46,924 - INFO - Ep.: 9, Score: 410.0, Steps: 550, Avg Q-val: 247.51, Mem Usage: 37.3%, tot_steps: 5781
2024-09-26 23:47:47,574 - INFO - Ep.: 10, Score: 340.0, Steps: 388, Avg Q-val: 248.54, Mem Usage: 37.4%, tot_steps: 6170
2024-09-26 23:47:48,411 - INFO - Ep.: 11, Score: 410.0, Steps: 528, Avg Q-val: 247.97, Mem Usage: 37.5%, tot_steps: 6699
