2024-09-28 10:52:34,287 - INFO - Cargando el modelo base desde /data/riwamoto/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-28 10:52:34,292 - INFO - Modelo preentrenado cargado desde /data/riwamoto/ALE_Breakout_results/models/dqn_model_ALE_Breakout_final_20240830_095618.pth
2024-09-28 10:52:34,292 - INFO - Capas convolucionales congeladas.
2024-09-28 10:52:34,292 - INFO - Entrenando en dificultad 1
2024-09-28 10:52:34,824 - INFO - Ep.: 0, Score: 14.0, Steps: 360, Avg Q-val: 5.09, Mem Usage: 6.2%, tot_steps: 361
2024-09-28 10:52:35,288 - INFO - Ep.: 1, Score: 12.0, Steps: 399, Avg Q-val: 4.80, Mem Usage: 6.3%, tot_steps: 761
2024-09-28 10:52:35,577 - INFO - Ep.: 2, Score: 3.0, Steps: 208, Avg Q-val: 5.49, Mem Usage: 6.3%, tot_steps: 970
2024-09-28 10:52:36,019 - INFO - Ep.: 3, Score: 11.0, Steps: 376, Avg Q-val: 4.96, Mem Usage: 6.4%, tot_steps: 1347
2024-09-28 10:52:36,475 - INFO - Ep.: 4, Score: 15.0, Steps: 388, Avg Q-val: 4.63, Mem Usage: 6.5%, tot_steps: 1736
2024-09-28 10:52:36,896 - INFO - Ep.: 5, Score: 10.0, Steps: 351, Avg Q-val: 5.50, Mem Usage: 6.5%, tot_steps: 2088
2024-09-28 10:52:37,345 - INFO - Ep.: 6, Score: 11.0, Steps: 380, Avg Q-val: 5.02, Mem Usage: 6.6%, tot_steps: 2469
2024-09-28 10:52:37,776 - INFO - Ep.: 7, Score: 17.0, Steps: 359, Avg Q-val: 4.41, Mem Usage: 6.6%, tot_steps: 2829
2024-09-28 10:52:38,259 - INFO - Ep.: 8, Score: 12.0, Steps: 406, Avg Q-val: 4.79, Mem Usage: 6.7%, tot_steps: 3236
2024-09-28 10:52:38,724 - INFO - Ep.: 9, Score: 15.0, Steps: 401, Avg Q-val: 4.85, Mem Usage: 6.8%, tot_steps: 3638
2024-09-28 10:52:39,188 - INFO - Ep.: 10, Score: 15.0, Steps: 401, Avg Q-val: 4.85, Mem Usage: 6.8%, tot_steps: 4040
